order_id,order_date,customer_id,product_id,category,region,quantity,unit_price,discount,revenue
ORD-001280,2026-01-07,CUST-0441,CLO-012,Clothing,East,1,57.92,3.27,54.65
ORD-001281,2026-01-07,CUST-0292,CLO-010,Clothing,East,2,304.98,34.85,575.11
ORD-001282,2026-01-07,CUST-0486,ELEC-008,Electronics,North,6,435.1,324.69,2285.91
ORD-001283,2026-01-07,CUST-0136,MOB-007,Mobile Accessories,South,1,111.84,14.06,97.78
ORD-001284,2026-01-07,CUST-0123,ELEC-011,Electronics,South,2,24.98,0.28,49.68
ORD-001285,2026-01-07,CUST-0081,MOB-003,Mobile Accessories,North,7,156.69,44.98,1051.85
ORD-001286,2026-01-07,CUST-0231,ELEC-001,Electronics,West,7,196.65,178.55,1198.0
ORD-001287,2026-01-07,CUST-0017,SPT-001,Sports,East,1,203.51,16.31,187.2
ORD-001288,2026-01-07,CUST-0362,MOB-010,Mobile Accessories,East,5,37.53,28.05,159.6
ORD-001289,2026-01-07,CUST-0037,HOME-002,Home Appliances,West,5,162.74,71.42,742.28
ORD-001290,2026-01-07,CUST-0404,MOB-010,Mobile Accessories,East,5,37.53,26.59,161.06
ORD-001291,2026-01-07,CUST-0059,MOB-006,Mobile Accessories,West,2,395.81,44.87,746.75
ORD-001292,2026-01-07,CUST-0332,SPT-010,Sports,South,5,493.64,166.8,2301.4
ORD-001293,2026-01-07,CUST-0424,ELEC-020,Electronics,East,6,156.25,35.36,902.14
ORD-001294,2026-01-07,CUST-0031,ELEC-019,Electronics,North,5,224.49,102.06,1020.39
ORD-001295,2026-01-07,CUST-0305,MOB-002,Mobile Accessories,East,6,82.65,65.33,430.57
ORD-001296,2026-01-07,CUST-0064,HOME-002,Home Appliances,West,2,162.74,17.49,307.99
ORD-001297,2026-01-07,CUST-0359,CLO-015,Clothing,East,7,172.79,121.84,1087.69
ORD-001298,2026-01-07,CUST-0257,CLO-007,Clothing,East,2,390.94,55.85,726.03
ORD-001299,2026-01-07,CUST-0225,SPT-010,Sports,West,3,493.64,115.55,1365.37
ORD-001300,2026-01-07,CUST-0456,ELEC-011,Electronics,North,4,24.98,12.24,87.68
ORD-001301,2026-01-07,CUST-0310,CLO-011,Clothing,East,4,462.11,155.53,1692.91
ORD-001302,2026-01-07,CUST-0047,MOB-013,Mobile Accessories,North,6,46.55,33.17,246.13
ORD-001303,2026-01-07,CUST-0392,MOB-010,Mobile Accessories,North,1,37.53,0.75,36.78
ORD-001304,2026-01-07,CUST-0391,MOB-015,Mobile Accessories,North,7,483.33,213.42,3169.89
ORD-001305,2026-01-08,CUST-0266,MOB-003,Mobile Accessories,West,5,156.69,75.14,708.31
ORD-001306,2026-01-08,CUST-0093,CLO-012,Clothing,East,3,57.92,5.55,168.21
ORD-001307,2026-01-08,CUST-0497,CLO-011,Clothing,West,6,462.11,256.72,2515.94
ORD-001308,2026-01-08,CUST-0179,ELEC-012,Electronics,West,2,485.41,51.05,919.77
ORD-001309,2026-01-08,CUST-0165,CLO-008,Clothing,East,2,470.66,89.89,851.43
ORD-001310,2026-01-08,CUST-0169,ELEC-014,Electronics,South,7,117.98,54.19,771.67
ORD-001311,2026-01-08,CUST-0148,CLO-008,Clothing,West,7,470.66,358.98,2935.64
ORD-001312,2026-01-08,CUST-0233,CLO-007,Clothing,North,1,390.94,30.14,360.8
ORD-001313,2026-01-08,CUST-0130,ELEC-012,Electronics,East,7,485.41,202.11,3195.76
ORD-001314,2026-01-08,CUST-0497,HOME-007,Home Appliances,North,7,255.16,140.28,1645.84
ORD-001315,2026-01-08,CUST-0337,CLO-007,Clothing,North,1,390.94,55.68,335.26
ORD-001316,2026-01-08,CUST-0212,SPT-010,Sports,West,4,493.64,136.05,1838.51
ORD-001317,2026-01-08,CUST-0266,ELEC-007,Electronics,South,1,43.17,3.19,39.98
ORD-001318,2026-01-08,CUST-0321,CLO-002,Clothing,West,4,166.18,6.6,658.12
ORD-001319,2026-01-08,CUST-0105,CLO-012,Clothing,North,5,57.92,42.57,247.03
ORD-001320,2026-01-08,CUST-0475,MOB-015,Mobile Accessories,South,5,483.33,125.94,2290.71
ORD-001321,2026-01-08,CUST-0451,HOME-002,Home Appliances,West,6,162.74,92.77,883.67
ORD-001322,2026-01-08,CUST-0015,SPT-003,Sports,North,3,416.94,14.23,1236.59
ORD-001323,2026-01-08,CUST-0160,MOB-011,Mobile Accessories,South,1,309.66,21.37,288.29
ORD-001324,2026-01-08,CUST-0048,ELEC-002,Electronics,West,7,476.1,200.11,3132.59
ORD-001325,2026-01-08,CUST-0237,MOB-009,Mobile Accessories,North,4,302.32,32.99,1176.29
ORD-001326,2026-01-08,CUST-0256,ELEC-016,Electronics,South,1,103.95,13.98,89.97
ORD-001327,2026-01-08,CUST-0213,HOME-003,Home Appliances,East,3,62.37,14.46,172.65
ORD-001328,2026-01-08,CUST-0125,SPT-002,Sports,West,2,146.6,26.47,266.73
ORD-001329,2026-01-08,CUST-0197,CLO-014,Clothing,South,3,36.94,0.68,110.14
ORD-001330,2026-01-08,CUST-0443,MOB-005,Mobile Accessories,South,5,236.19,61.13,1119.82
ORD-001331,2026-01-08,CUST-0396,ELEC-009,Electronics,East,2,306.54,16.28,596.8
ORD-001332,2026-01-08,CUST-0479,CLO-009,Clothing,East,5,448.99,184.78,2060.17
ORD-001333,2026-01-08,CUST-0421,SPT-005,Sports,East,5,151.25,52.27,703.98
ORD-001334,2026-01-08,CUST-0372,ELEC-001,Electronics,East,2,196.65,52.75,340.55
ORD-001335,2026-01-08,CUST-0444,HOME-004,Home Appliances,West,1,346.85,26.19,320.66
ORD-001336,2026-01-08,CUST-0276,ELEC-020,Electronics,West,5,156.25,37.69,743.56
ORD-001337,2026-01-08,CUST-0171,SPT-002,Sports,East,2,146.6,35.16,258.04
ORD-001338,2026-01-08,CUST-0234,SPT-010,Sports,West,1,493.64,50.93,442.71
ORD-001339,2026-01-08,CUST-0358,HOME-007,Home Appliances,South,6,255.16,36.05,1494.91
ORD-001340,2026-01-08,CUST-0120,MOB-011,Mobile Accessories,West,5,309.66,0.6,1547.7
ORD-001341,2026-01-08,CUST-0163,CLO-008,Clothing,North,4,470.66,227.67,1654.97
ORD-001342,2026-01-08,CUST-0198,SPT-001,Sports,West,1,203.51,18.23,185.28
ORD-001343,2026-01-08,CUST-0494,ELEC-020,Electronics,West,4,156.25,19.63,605.37
ORD-001344,2026-01-09,CUST-0258,ELEC-005,Electronics,South,2,90.67,20.67,160.67
ORD-001345,2026-01-09,CUST-0448,HOME-008,Home Appliances,North,6,31.68,13.19,176.89
ORD-001346,2026-01-09,CUST-0270,CLO-012,Clothing,North,5,57.92,2.71,286.89
ORD-001347,2026-01-09,CUST-0370,CLO-014,Clothing,North,3,36.94,4.2,106.62
ORD-001348,2026-01-09,CUST-0446,ELEC-019,Electronics,West,7,224.49,161.97,1409.46
ORD-001349,2026-01-09,CUST-0241,ELEC-020,Electronics,North,7,156.25,83.95,1009.8
ORD-001350,2026-01-09,CUST-0320,MOB-014,Mobile Accessories,East,7,475.21,15.2,3311.27
ORD-001351,2026-01-09,CUST-0437,CLO-006,Clothing,North,2,485.25,65.13,905.37
ORD-001352,2026-01-09,CUST-0489,HOME-008,Home Appliances,West,3,31.68,5.66,89.38
ORD-001353,2026-01-09,CUST-0447,HOME-006,Home Appliances,West,1,74.19,8.21,65.98
ORD-001354,2026-01-09,CUST-0317,SPT-010,Sports,North,4,493.64,5.94,1968.62
ORD-001355,2026-01-09,CUST-0324,ELEC-009,Electronics,South,1,306.54,38.66,267.88
ORD-001356,2026-01-09,CUST-0383,HOME-002,Home Appliances,South,6,162.74,47.97,928.47
ORD-001357,2026-01-09,CUST-0051,ELEC-012,Electronics,West,4,485.41,67.92,1873.72
ORD-001358,2026-01-09,CUST-0086,ELEC-013,Electronics,West,5,418.73,186.42,1907.23
ORD-001359,2026-01-09,CUST-0024,HOME-004,Home Appliances,North,4,346.85,73.9,1313.5
ORD-001360,2026-01-09,CUST-0151,HOME-007,Home Appliances,North,1,255.16,19.08,236.08
ORD-001361,2026-01-09,CUST-0221,CLO-001,Clothing,East,7,336.32,206.3,2147.94
ORD-001362,2026-01-09,CUST-0272,ELEC-019,Electronics,South,6,224.49,118.57,1228.37
ORD-001363,2026-01-09,CUST-0088,CLO-008,Clothing,South,1,470.66,39.85,430.81
ORD-001364,2026-01-09,CUST-0313,MOB-003,Mobile Accessories,North,2,156.69,13.34,300.04
ORD-001365,2026-01-09,CUST-0255,CLO-004,Clothing,South,6,280.15,226.83,1454.07
ORD-001366,2026-01-09,CUST-0237,ELEC-019,Electronics,South,2,224.49,16.46,432.52
ORD-001367,2026-01-09,CUST-0131,MOB-013,Mobile Accessories,West,3,46.55,20.67,118.98
ORD-001368,2026-01-09,CUST-0462,ELEC-002,Electronics,West,5,476.1,333.4,2047.1
ORD-001369,2026-01-09,CUST-0038,HOME-002,Home Appliances,South,5,162.74,12.42,801.28
ORD-001370,2026-01-09,CUST-0301,CLO-012,Clothing,East,6,57.92,19.05,328.47
ORD-001371,2026-01-09,CUST-0354,HOME-004,Home Appliances,West,4,346.85,177.06,1210.34
ORD-001372,2026-01-09,CUST-0433,MOB-013,Mobile Accessories,West,6,46.55,11.94,267.36
ORD-001373,2026-01-09,CUST-0197,HOME-004,Home Appliances,South,7,346.85,20.27,2407.68
ORD-001374,2026-01-09,CUST-0122,SPT-002,Sports,North,1,146.6,1.76,144.84
ORD-001375,2026-01-09,CUST-0295,CLO-004,Clothing,East,3,280.15,2.3,838.15
ORD-001376,2026-01-09,CUST-0012,HOME-003,Home Appliances,East,5,62.37,45.95,265.9
ORD-001377,2026-01-09,CUST-0005,CLO-006,Clothing,East,7,485.25,456.83,2939.92
ORD-001378,2026-01-09,CUST-0427,ELEC-007,Electronics,West,4,43.17,25.11,147.57
ORD-001379,2026-01-09,CUST-0311,HOME-002,Home Appliances,South,4,162.74,0.52,650.44
ORD-001380,2026-01-09,CUST-0326,CLO-001,Clothing,South,6,336.32,78.06,1939.86
ORD-001381,2026-01-09,CUST-0348,MOB-005,Mobile Accessories,East,6,236.19,142.13,1275.01
ORD-001382,2026-01-09,CUST-0463,ELEC-018,Electronics,North,1,269.51,29.04,240.47
ORD-001383,2026-01-09,CUST-0404,ELEC-006,Electronics,East,3,90.66,23.32,248.66
ORD-001384,2026-01-09,CUST-0297,CLO-012,Clothing,North,3,57.92,21.86,151.9
ORD-001385,2026-01-09,CUST-0047,CLO-002,Clothing,South,5,166.18,23.31,807.59
ORD-001386,2026-01-09,CUST-0383,HOME-003,Home Appliances,East,6,62.37,39.91,334.31
ORD-001387,2026-01-09,CUST-0103,CLO-009,Clothing,South,4,448.99,136.75,1659.21
ORD-001388,2026-01-09,CUST-0272,ELEC-017,Electronics,East,1,162.56,12.92,149.64
ORD-001389,2026-01-09,CUST-0426,SPT-005,Sports,East,1,151.25,13.85,137.4
ORD-001390,2026-01-09,CUST-0468,MOB-002,Mobile Accessories,East,6,82.65,43.24,452.66
ORD-001391,2026-01-09,CUST-0383,SPT-002,Sports,East,3,146.6,61.48,378.32
ORD-001392,2026-01-10,CUST-0240,HOME-009,Home Appliances,North,3,456.02,121.87,1246.19
ORD-001393,2026-01-10,CUST-0387,ELEC-010,Electronics,South,6,358.42,108.58,2041.94
ORD-001394,2026-01-10,CUST-0496,MOB-009,Mobile Accessories,West,2,302.32,49.76,554.88
ORD-001395,2026-01-10,CUST-0405,CLO-002,Clothing,North,2,166.18,49.35,283.01
ORD-001396,2026-01-10,CUST-0136,CLO-006,Clothing,North,5,485.25,249.14,2177.11
ORD-001397,2026-01-10,CUST-0233,SPT-009,Sports,North,4,51.16,7.82,196.82
ORD-001398,2026-01-10,CUST-0300,CLO-003,Clothing,East,5,267.23,0.54,1335.61
ORD-001399,2026-01-10,CUST-0056,CLO-004,Clothing,East,1,280.15,25.03,255.12
ORD-001400,2026-01-10,CUST-0013,MOB-010,Mobile Accessories,West,6,37.53,13.91,211.27
ORD-001401,2026-01-10,CUST-0332,HOME-007,Home Appliances,South,6,255.16,24.5,1506.46
ORD-001402,2026-01-10,CUST-0466,ELEC-009,Electronics,West,5,306.54,190.96,1341.74
ORD-001403,2026-01-10,CUST-0060,HOME-004,Home Appliances,West,4,346.85,85.02,1302.38
ORD-001404,2026-01-10,CUST-0485,ELEC-018,Electronics,North,5,269.51,147.73,1199.82
ORD-001405,2026-01-10,CUST-0253,ELEC-005,Electronics,East,1,90.67,2.79,87.88
ORD-001406,2026-01-10,CUST-0121,ELEC-015,Electronics,North,3,103.19,3.09,306.48
ORD-001407,2026-01-10,CUST-0199,SPT-009,Sports,South,6,51.16,2.21,304.75
ORD-001408,2026-01-10,CUST-0344,CLO-014,Clothing,East,5,36.94,3.87,180.83
ORD-001409,2026-01-10,CUST-0301,SPT-010,Sports,West,1,493.64,55.57,438.07
ORD-001410,2026-01-10,CUST-0336,ELEC-020,Electronics,West,4,156.25,15.34,609.66
ORD-001411,2026-01-10,CUST-0316,ELEC-013,Electronics,West,5,418.73,58.54,2035.11
ORD-001412,2026-01-10,CUST-0017,CLO-008,Clothing,East,3,470.66,140.89,1271.09
ORD-001413,2026-01-10,CUST-0228,CLO-003,Clothing,South,2,267.23,72.78,461.68
ORD-001414,2026-01-10,CUST-0438,CLO-012,Clothing,South,1,57.92,7.62,50.3
ORD-001415,2026-01-10,CUST-0352,CLO-002,Clothing,North,1,166.18,17.02,149.16
ORD-001416,2026-01-10,CUST-0032,CLO-003,Clothing,East,7,267.23,200.28,1670.33
ORD-001417,2026-01-10,CUST-0098,CLO-006,Clothing,East,3,485.25,136.28,1319.47
ORD-001418,2026-01-10,CUST-0047,ELEC-016,Electronics,West,1,103.95,11.66,92.29
ORD-001419,2026-01-10,CUST-0026,MOB-008,Mobile Accessories,North,7,264.4,160.32,1690.48
ORD-001420,2026-01-10,CUST-0065,HOME-008,Home Appliances,South,1,31.68,4.27,27.41
ORD-001421,2026-01-10,CUST-0425,MOB-007,Mobile Accessories,North,7,111.84,62.46,720.42
ORD-001422,2026-01-10,CUST-0417,MOB-007,Mobile Accessories,South,5,111.84,76.03,483.17
ORD-001423,2026-01-10,CUST-0397,MOB-010,Mobile Accessories,East,3,37.53,9.17,103.42
ORD-001424,2026-01-10,CUST-0142,ELEC-019,Electronics,North,6,224.49,189.88,1157.06
ORD-001425,2026-01-10,CUST-0277,ELEC-019,Electronics,South,7,224.49,172.2,1399.23
ORD-001426,2026-01-10,CUST-0057,MOB-013,Mobile Accessories,South,2,46.55,1.94,91.16
ORD-001427,2026-01-10,CUST-0008,ELEC-004,Electronics,South,7,305.35,281.7,1855.75
ORD-001428,2026-01-10,CUST-0302,CLO-001,Clothing,South,1,336.32,26.91,309.41
ORD-001429,2026-01-10,CUST-0090,HOME-007,Home Appliances,North,7,255.16,153.56,1632.56
ORD-001430,2026-01-10,CUST-0065,MOB-014,Mobile Accessories,North,5,475.21,54.06,2321.99
ORD-001431,2026-01-10,CUST-0382,CLO-009,Clothing,North,1,448.99,47.61,401.38
ORD-001432,2026-01-10,CUST-0230,ELEC-009,Electronics,West,3,306.54,102.62,817.0
ORD-001433,2026-01-10,CUST-0232,CLO-002,Clothing,North,6,166.18,30.59,966.49
ORD-001434,2026-01-10,CUST-0485,SPT-005,Sports,South,2,151.25,34.6,267.9
ORD-001435,2026-01-10,CUST-0235,ELEC-006,Electronics,East,3,90.66,30.79,241.19
ORD-001436,2026-01-10,CUST-0246,ELEC-004,Electronics,North,6,305.35,225.69,1606.41
ORD-001437,2026-01-10,CUST-0352,CLO-007,Clothing,West,7,390.94,155.5,2581.08
ORD-001438,2026-01-10,CUST-0365,ELEC-014,Electronics,West,5,117.98,11.28,578.62
ORD-001439,2026-01-11,CUST-0461,CLO-012,Clothing,North,5,57.92,23.45,266.15
ORD-001440,2026-01-11,CUST-0312,ELEC-011,Electronics,East,5,24.98,4.3,120.6
ORD-001441,2026-01-11,CUST-0065,ELEC-019,Electronics,North,4,224.49,103.97,793.99
ORD-001442,2026-01-11,CUST-0196,HOME-001,Home Appliances,East,3,407.07,117.45,1103.76
ORD-001443,2026-01-11,CUST-0233,SPT-008,Sports,East,3,404.07,102.83,1109.38
ORD-001444,2026-01-11,CUST-0051,SPT-005,Sports,West,2,151.25,11.43,291.07
ORD-001445,2026-01-11,CUST-0221,ELEC-015,Electronics,South,5,103.19,63.99,451.96
ORD-001446,2026-01-11,CUST-0212,CLO-013,Clothing,South,6,110.05,89.98,570.32
ORD-001447,2026-01-11,CUST-0205,HOME-009,Home Appliances,West,6,456.02,93.31,2642.81
ORD-001448,2026-01-11,CUST-0161,CLO-009,Clothing,North,7,448.99,217.81,2925.12
ORD-001449,2026-01-11,CUST-0341,CLO-010,Clothing,East,6,304.98,168.79,1661.09
ORD-001450,2026-01-11,CUST-0489,MOB-013,Mobile Accessories,East,2,46.55,8.19,84.91
ORD-001451,2026-01-11,CUST-0035,ELEC-020,Electronics,West,6,156.25,14.17,923.33
ORD-001452,2026-01-11,CUST-0048,ELEC-012,Electronics,North,1,485.41,1.32,484.09
ORD-001453,2026-01-11,CUST-0382,CLO-011,Clothing,North,4,462.11,164.41,1684.03
ORD-001454,2026-01-11,CUST-0285,CLO-003,Clothing,South,4,267.23,90.61,978.31
ORD-001455,2026-01-11,CUST-0344,ELEC-008,Electronics,East,4,435.1,206.26,1534.14
ORD-001456,2026-01-11,CUST-0182,ELEC-016,Electronics,West,5,103.95,55.14,464.61
ORD-001457,2026-01-11,CUST-0496,CLO-010,Clothing,North,2,304.98,70.56,539.4
ORD-001458,2026-01-11,CUST-0181,HOME-002,Home Appliances,East,7,162.74,103.67,1035.51
ORD-001459,2026-01-11,CUST-0080,ELEC-014,Electronics,South,6,117.98,8.21,699.67
ORD-001460,2026-01-11,CUST-0434,SPT-002,Sports,South,6,146.6,123.28,756.32
ORD-001461,2026-01-11,CUST-0433,ELEC-014,Electronics,East,6,117.98,96.7,611.18
ORD-001462,2026-01-11,CUST-0391,CLO-003,Clothing,North,1,267.23,4.54,262.69
ORD-001463,2026-01-11,CUST-0414,HOME-001,Home Appliances,South,5,407.07,50.53,1984.82
ORD-001464,2026-01-11,CUST-0312,CLO-010,Clothing,North,4,304.98,22.81,1197.11
ORD-001465,2026-01-11,CUST-0093,MOB-015,Mobile Accessories,North,1,483.33,24.08,459.25
ORD-001466,2026-01-11,CUST-0472,MOB-015,Mobile Accessories,East,6,483.33,225.69,2674.29
ORD-001467,2026-01-11,CUST-0004,HOME-009,Home Appliances,East,7,456.02,191.05,3001.09
ORD-001468,2026-01-11,CUST-0290,MOB-004,Mobile Accessories,South,1,192.69,21.51,171.18
ORD-001469,2026-01-11,CUST-0073,CLO-007,Clothing,North,2,390.94,94.16,687.72
ORD-001470,2026-01-11,CUST-0383,ELEC-004,Electronics,North,5,305.35,138.26,1388.49
ORD-001471,2026-01-11,CUST-0193,SPT-008,Sports,South,3,404.07,72.4,1139.81
ORD-001472,2026-01-11,CUST-0175,CLO-009,Clothing,West,1,448.99,58.16,390.83
ORD-001473,2026-01-11,CUST-0160,MOB-001,Mobile Accessories,East,6,311.75,97.18,1773.32
ORD-001474,2026-01-11,CUST-0453,HOME-007,Home Appliances,North,2,255.16,36.81,473.51
ORD-001475,2026-01-11,CUST-0081,ELEC-007,Electronics,South,3,43.17,8.79,120.72
ORD-001476,2026-01-11,CUST-0140,ELEC-007,Electronics,North,3,43.17,0.64,128.87
ORD-001477,2026-01-11,CUST-0249,CLO-012,Clothing,West,3,57.92,3.67,170.09
ORD-001478,2026-01-11,CUST-0140,CLO-012,Clothing,West,1,57.92,4.33,53.59
ORD-001479,2026-01-11,CUST-0177,MOB-008,Mobile Accessories,North,6,264.4,8.06,1578.34
ORD-001480,2026-01-11,CUST-0146,CLO-011,Clothing,North,1,462.11,25.12,436.99
ORD-001481,2026-01-11,CUST-0024,SPT-003,Sports,East,7,416.94,121.52,2797.06
ORD-001482,2026-01-11,CUST-0307,MOB-009,Mobile Accessories,West,2,302.32,1.19,603.45
ORD-001483,2026-01-11,CUST-0105,ELEC-008,Electronics,North,5,435.1,168.11,2007.39
ORD-001484,2026-01-11,CUST-0393,HOME-004,Home Appliances,South,1,346.85,50.0,296.85
ORD-001485,2026-01-11,CUST-0149,ELEC-018,Electronics,East,1,269.51,22.53,246.98
ORD-001486,2026-01-11,CUST-0004,HOME-007,Home Appliances,North,6,255.16,19.6,1511.36
ORD-001487,2026-01-11,CUST-0090,SPT-004,Sports,West,5,188.03,26.01,914.14
ORD-001488,2026-01-12,CUST-0273,ELEC-017,Electronics,West,1,162.56,7.56,155.0
ORD-001489,2026-01-12,CUST-0037,MOB-010,Mobile Accessories,East,6,37.53,25.33,199.85
ORD-001490,2026-01-12,CUST-0224,CLO-006,Clothing,North,3,485.25,174.64,1281.11
ORD-001491,2026-01-12,CUST-0472,ELEC-003,Electronics,West,6,370.02,68.32,2151.8
ORD-001492,2026-01-12,CUST-0295,ELEC-010,Electronics,East,5,358.42,168.0,1624.1
ORD-001493,2026-01-12,CUST-0364,CLO-010,Clothing,West,5,304.98,107.98,1416.92
ORD-001494,2026-01-12,CUST-0059,CLO-009,Clothing,East,3,448.99,13.28,1333.69
ORD-001495,2026-01-12,CUST-0495,CLO-007,Clothing,North,6,390.94,251.24,2094.4
ORD-001496,2026-01-12,CUST-0411,HOME-007,Home Appliances,South,2,255.16,40.14,470.18
ORD-001497,2026-01-12,CUST-0046,CLO-014,Clothing,East,4,36.94,10.66,137.1
ORD-001498,2026-01-12,CUST-0125,CLO-011,Clothing,North,6,462.11,232.75,2539.91
ORD-001499,2026-01-12,CUST-0269,CLO-011,Clothing,West,7,462.11,49.97,3184.8
ORD-001500,2026-01-12,CUST-0446,ELEC-011,Electronics,West,5,24.98,1.41,123.49
ORD-001501,2026-01-12,CUST-0114,HOME-005,Home Appliances,East,3,228.47,38.38,647.03
ORD-001502,2026-01-12,CUST-0040,HOME-008,Home Appliances,South,2,31.68,8.53,54.83
ORD-001503,2026-01-12,CUST-0272,SPT-006,Sports,North,2,278.21,34.11,522.31
ORD-001504,2026-01-12,CUST-0464,SPT-006,Sports,South,7,278.21,285.97,1661.5
ORD-001505,2026-01-12,CUST-0373,HOME-010,Home Appliances,East,2,140.51,36.55,244.47
ORD-001506,2026-01-12,CUST-0053,ELEC-019,Electronics,South,1,224.49,18.58,205.91
ORD-001507,2026-01-12,CUST-0102,ELEC-019,Electronics,East,3,224.49,23.34,650.13
ORD-001508,2026-01-12,CUST-0390,MOB-003,Mobile Accessories,South,3,156.69,35.64,434.43
ORD-001509,2026-01-12,CUST-0488,ELEC-010,Electronics,South,6,358.42,109.44,2041.08
ORD-001510,2026-01-12,CUST-0387,SPT-004,Sports,West,5,188.03,25.18,914.97
ORD-001511,2026-01-12,CUST-0443,CLO-013,Clothing,East,1,110.05,9.19,100.86
ORD-001512,2026-01-12,CUST-0226,HOME-006,Home Appliances,South,2,74.19,17.92,130.46
ORD-001513,2026-01-12,CUST-0227,ELEC-009,Electronics,West,6,306.54,166.41,1672.83
ORD-001514,2026-01-12,CUST-0303,HOME-004,Home Appliances,East,6,346.85,259.17,1821.93
ORD-001515,2026-01-12,CUST-0260,ELEC-008,Electronics,East,4,435.1,246.55,1493.85
ORD-001516,2026-01-12,CUST-0237,ELEC-010,Electronics,East,6,358.42,66.12,2084.4
ORD-001517,2026-01-12,CUST-0030,CLO-013,Clothing,North,7,110.05,37.44,732.91
ORD-001518,2026-01-12,CUST-0040,CLO-003,Clothing,East,2,267.23,1.04,533.42
ORD-001519,2026-01-12,CUST-0237,ELEC-012,Electronics,West,7,485.41,375.08,3022.79
ORD-001520,2026-01-12,CUST-0466,ELEC-006,Electronics,West,5,90.66,1.8,451.5
ORD-001521,2026-01-12,CUST-0310,MOB-005,Mobile Accessories,East,5,236.19,155.26,1025.69
ORD-001522,2026-01-12,CUST-0491,SPT-001,Sports,South,5,203.51,64.32,953.23
ORD-001523,2026-01-12,CUST-0053,ELEC-008,Electronics,West,2,435.1,118.86,751.34
ORD-001524,2026-01-12,CUST-0259,HOME-009,Home Appliances,North,5,456.02,116.91,2163.19
ORD-001525,2026-01-12,CUST-0127,MOB-003,Mobile Accessories,North,2,156.69,38.79,274.59
ORD-001526,2026-01-12,CUST-0269,CLO-012,Clothing,West,3,57.92,15.39,158.37
ORD-001527,2026-01-12,CUST-0187,SPT-007,Sports,South,4,83.35,41.54,291.86
ORD-001528,2026-01-12,CUST-0199,CLO-003,Clothing,East,5,267.23,82.06,1254.09
ORD-001529,2026-01-13,CUST-0348,CLO-008,Clothing,East,2,470.66,121.58,819.74
ORD-001530,2026-01-13,CUST-0034,ELEC-007,Electronics,East,3,43.17,18.43,111.08
ORD-001531,2026-01-13,CUST-0286,HOME-008,Home Appliances,North,6,31.68,22.23,167.85
ORD-001532,2026-01-13,CUST-0130,CLO-005,Clothing,East,1,104.65,13.63,91.02
ORD-001533,2026-01-13,CUST-0042,ELEC-020,Electronics,East,3,156.25,62.9,405.85
ORD-001534,2026-01-13,CUST-0159,ELEC-019,Electronics,East,1,224.49,16.32,208.17
ORD-001535,2026-01-13,CUST-0305,CLO-006,Clothing,South,1,485.25,19.56,465.69
ORD-001536,2026-01-13,CUST-0287,ELEC-011,Electronics,East,2,24.98,4.75,45.21
ORD-001537,2026-01-13,CUST-0417,CLO-004,Clothing,East,7,280.15,64.13,1896.92
ORD-001538,2026-01-13,CUST-0331,ELEC-017,Electronics,North,6,162.56,122.15,853.21
ORD-001539,2026-01-13,CUST-0010,CLO-010,Clothing,East,4,304.98,24.2,1195.72
ORD-001540,2026-01-13,CUST-0093,CLO-002,Clothing,East,5,166.18,21.4,809.5
ORD-001541,2026-01-13,CUST-0486,MOB-008,Mobile Accessories,East,7,264.4,189.67,1661.13
ORD-001542,2026-01-13,CUST-0116,SPT-003,Sports,South,6,416.94,343.09,2158.55
ORD-001543,2026-01-13,CUST-0040,ELEC-018,Electronics,South,5,269.51,164.75,1182.8
ORD-001544,2026-01-13,CUST-0260,HOME-003,Home Appliances,North,1,62.37,2.56,59.81
ORD-001545,2026-01-13,CUST-0339,SPT-010,Sports,North,1,493.64,30.01,463.63
ORD-001546,2026-01-13,CUST-0306,HOME-009,Home Appliances,South,6,456.02,340.54,2395.58
ORD-001547,2026-01-13,CUST-0084,CLO-004,Clothing,South,7,280.15,31.35,1929.7
ORD-001548,2026-01-13,CUST-0370,MOB-004,Mobile Accessories,South,6,192.69,23.74,1132.4
ORD-001549,2026-01-13,CUST-0211,CLO-012,Clothing,North,1,57.92,2.32,55.6
ORD-001550,2026-01-13,CUST-0497,CLO-002,Clothing,South,3,166.18,44.68,453.86
ORD-001551,2026-01-13,CUST-0386,CLO-012,Clothing,East,4,57.92,22.0,209.68
ORD-001552,2026-01-13,CUST-0274,CLO-013,Clothing,South,5,110.05,14.47,535.78
ORD-001553,2026-01-13,CUST-0495,MOB-011,Mobile Accessories,East,5,309.66,194.65,1353.65
ORD-001554,2026-01-13,CUST-0189,SPT-001,Sports,South,5,203.51,58.48,959.07
ORD-001555,2026-01-13,CUST-0394,CLO-012,Clothing,West,2,57.92,7.33,108.51
ORD-001556,2026-01-13,CUST-0258,HOME-002,Home Appliances,West,2,162.74,8.12,317.36
ORD-001557,2026-01-13,CUST-0495,SPT-008,Sports,West,3,404.07,33.52,1178.69
ORD-001558,2026-01-13,CUST-0411,MOB-001,Mobile Accessories,South,5,311.75,141.02,1417.73
ORD-001559,2026-01-13,CUST-0027,ELEC-018,Electronics,East,2,269.51,5.52,533.5
